location,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653
variable,Temperature,Wind Speed,Wind Direction,Shortwave Radiation
unit,°C,km/h,°,W/m²
level,2 m elevation corrected,10 m,10 m,sfc
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Wind Speed [10 m],Basel Wind Direction [10 m],Basel Shortwave Radiation
20210604T1600,27.020245,5.04,180.0,427.0
20210604T1700,25.740246,3.096837,215.53769,276.0
20210604T1800,24.090246,6.489992,273.17984,132.0
20210604T1900,21.170246,3.2599385,263.65982,33.0
20210604T2000,20.600245,2.5455842,98.1301,1.0
20210604T2100,18.880245,2.4149535,116.56505,0.0
20210604T2200,16.680244,5.506941,191.30994,0.0
20210604T2300,16.050245,4.829907,153.43495,0.0
20210605T0000,16.710245,5.4833565,156.8014,0.0
20210605T0100,17.070246,5.8048253,150.25511,0.0
20210605T0200,16.840246,6.28713,156.37062,0.0
20210605T0300,16.670246,6.830519,161.56505,0.0
20210605T0400,16.640245,7.5599995,180.0,2.0
20210605T0500,16.890245,9.6932955,195.0685,46.0
20210605T0600,17.430244,11.808878,217.5686,92.0
20210605T0700,17.400246,13.18308,235.00798,137.0
20210605T0800,17.260244,11.4862,237.80426,266.0
20210605T0900,17.020245,11.753877,242.65013,240.0
20210605T1000,18.210245,11.983188,237.26477,406.0
20210605T1100,18.630245,12.387348,234.46233,574.0
20210605T1200,19.090246,10.805998,240.01837,500.0
20210605T1300,19.040245,8.39657,239.03624,483.0
20210605T1400,19.200245,6.12,241.92752,270.0
20210605T1500,18.700245,5.95906,244.98311,216.0
20210605T1600,18.400246,6.9527545,248.7495,106.0
20210605T1700,18.750246,9.114471,260.90973,177.0
20210605T1800,18.190245,7.2,270.0,90.0
20210605T1900,17.230246,5.8603754,280.61966,8.0
20210605T2000,16.910246,4.6938252,274.3987,1.0
20210605T2100,16.410246,3.2599385,263.65982,0.0
20210605T2200,15.820246,3.319036,319.3987,0.0
20210605T2300,15.790245,2.968636,194.03624,0.0
20210606T0000,15.690246,4.2136917,250.0169,0.0
20210606T0100,15.500245,3.319036,229.39871,0.0
20210606T0200,15.390245,3.319036,229.39871,0.0
20210606T0300,15.150246,4.5536795,251.56506,0.0
20210606T0400,15.190246,2.6208394,254.0546,1.0
20210606T0500,15.280245,0.35999998,270.0,20.0
20210606T0600,15.800245,2.0991426,329.03625,74.0
20210606T0700,16.350246,5.5887027,345.0686,138.0
20210606T0800,16.600245,6.5693827,350.5377,222.0
20210606T0900,16.970245,7.5685663,357.2737,186.0
20210606T1000,17.210245,7.42159,345.96375,298.0
20210606T1100,17.790245,9.72,360.0,252.0
20210606T1200,18.150246,8.905908,14.03624,344.0
20210606T1300,18.050245,9.3876505,4.398697,252.0
20210606T1400,17.910246,9.3876505,4.398697,213.0
20210606T1500,18.090246,8.473393,12.2647705,210.0
20210606T1600,18.030245,7.342588,11.309921,203.0
20210606T1700,17.940245,6.5693827,9.462311,150.0
20210606T1800,17.650246,5.771239,3.5763245,111.0
20210606T1900,17.120245,3.6179552,354.28943,13.0
20210606T2000,16.560246,2.968636,345.96375,1.0
20210606T2100,16.090246,2.5959969,326.30994,0.0
20210606T2200,15.940246,5.3999996,360.0,0.0
20210606T2300,15.900246,4.1046314,322.12503,0.0
20210607T0000,16.020247,4.072935,315.0,0.0
20210607T0100,15.870245,4.2136917,340.0169,0.0
20210607T0200,15.680245,5.2416787,344.0546,0.0
20210607T0300,15.620245,5.1544156,347.90524,0.0
20210607T0400,15.590245,6.638072,347.4712,2.0
20210607T0500,15.670245,7.072878,345.25644,21.0
20210607T0600,16.020247,7.771331,346.6075,62.0
20210607T0700,16.570246,7.5942073,354.5597,50.0
20210607T0800,17.070246,7.928178,2.6025543,92.0
20210607T0900,17.450245,7.5599995,360.0,101.0
20210607T1000,17.370245,9.746631,355.7636,176.0
20210607T1100,17.870245,9.422101,353.41806,197.0
20210607T1200,18.470245,8.557102,345.37915,271.0
20210607T1300,19.440245,9.007196,357.7094,468.0
20210607T1400,18.920246,9.826088,8.426956,299.0
20210607T1500,19.530245,9.422101,6.5819397,325.0
20210607T1600,19.530245,10.1376915,6.1154785,278.0
20210607T1700,19.260244,9.3876505,4.398697,151.0
20210607T1800,18.740246,7.9526596,5.194412,94.0
20210607T1900,18.090246,6.519877,6.340164,28.0
20210607T2000,17.520245,5.0911684,8.130096,1.0
20210607T2100,17.120245,3.9763298,354.8056,0.0
20210607T2200,16.380245,4.6938252,355.60132,0.0
20210607T2300,16.080246,2.968636,345.96375,0.0
20210608T0000,16.140245,4.6102495,38.659805,0.0
20210608T0100,16.030245,4.1046314,15.255127,0.0
20210608T0200,15.800245,3.7064266,330.94543,0.0
20210608T0300,16.100246,2.5455842,44.999985,0.0
20210608T0400,16.180246,1.5273507,44.999985,1.0
20210608T0500,16.300245,1.8,360.0,13.0
20210608T0600,16.680244,2.9024127,352.875,48.0
20210608T0700,17.420246,3.2599385,353.65985,150.0
20210608T0800,18.010244,4.379589,350.5377,227.0
20210608T0900,18.780245,4.1046314,344.74487,208.0
20210608T1000,18.730246,6.87779,353.991,353.0
20210608T1100,19.260244,7.754637,338.1986,326.0
20210608T1200,19.840246,8.209263,344.74487,375.0
20210608T1300,20.410246,9.565437,340.20114,419.0
20210608T1400,21.120245,9.449572,342.25534,470.0
20210608T1500,20.720245,8.427383,340.0169,377.0
20210608T1600,20.650246,9.346143,344.35776,301.0
20210608T1700,20.350245,6.638072,12.528809,175.0
20210608T1800,19.560246,3.319036,12.528809,99.0
20210608T1900,18.760244,3.5455887,336.0375,42.0
20210608T2000,17.890245,4.0249224,333.43497,1.0
20210608T2100,16.630245,6.12,331.92752,0.0
20210608T2200,16.330246,3.319036,77.47118,0.0
20210608T2300,16.530245,1.484318,165.96376,0.0
20210609T0000,16.060246,2.0364676,225.0,0.0
20210609T0100,15.450245,1.2979984,123.69006,0.0
20210609T0200,14.550245,1.08,89.99999,0.0
20210609T0300,14.830245,1.8,53.130096,0.0
20210609T0400,14.520246,2.5455842,44.999985,2.0
20210609T0500,14.950245,1.609969,63.43495,46.0
20210609T0600,15.940246,1.5273507,44.999985,114.0
20210609T0700,17.000246,2.8116899,39.805573,245.0
20210609T0800,18.900246,4.3349743,4.7636414,384.0
20210609T0900,20.350245,5.04,360.0,493.0
20210609T1000,21.740246,4.1046314,344.74487,631.0
20210609T1100,22.930244,5.937272,345.96375,638.0
20210609T1200,23.420246,6.519877,353.65985,723.0
20210609T1300,23.330246,7.072878,345.25644,623.0
20210609T1400,22.170246,7.92,360.0,611.0
20210609T1500,21.930244,8.473393,12.2647705,407.0
20210609T1600,21.920246,7.6367526,8.130096,286.0
20210609T1700,21.140245,2.7416782,23.198593,238.0
20210609T1800,20.310246,1.484318,345.96375,165.0
20210609T1900,19.390245,1.609969,153.43495,52.0
20210609T2000,18.080246,3.319036,130.60129,2.0
20210609T2100,16.920246,2.5455842,135.0,0.0
20210609T2200,15.550245,2.8799999,180.0,0.0
20210609T2300,15.440246,3.319036,139.3987,0.0
20210610T0000,14.730246,2.6208394,195.9454,0.0
20210610T0100,13.5602455,2.9024127,172.87498,0.0
20210610T0200,13.830245,2.2768397,161.56505,0.0
20210610T0300,13.400246,3.0758414,159.44395,0.0
20210610T0400,13.550245,2.8116899,140.19443,3.0
20210610T0500,14.180245,3.319036,130.60129,56.0
20210610T0600,16.170246,3.6,126.869896,148.0
20210610T0700,17.990246,3.319036,130.60129,271.0
20210610T0800,20.010244,1.8,126.869896,448.0
20210610T0900,21.760244,1.0182338,44.999985,587.0
20210610T1000,23.310246,5.00128,30.256424,736.0
20210610T1100,24.490246,4.3498964,65.55604,790.0
20210610T1200,25.460245,1.609969,63.43495,819.0
20210610T1300,25.690245,2.0991426,300.96378,837.0
20210610T1400,25.580246,6.130579,3.3664398,682.0
20210610T1500,24.450245,9.255571,13.495728,576.0
20210610T1600,24.730246,9.3876505,4.398697,382.0
20210610T1700,24.610245,9.0,343.7398,232.0
20210610T1800,23.740246,5.4833565,336.8014,172.0
20210610T1900,21.730246,4.6938257,327.5288,61.0
20210610T2000,19.430244,4.072935,315.0,3.0
20210610T2100,18.670246,4.1046314,307.875,0.0
20210610T2200,17.620245,0.5091169,225.0,0.0
20210610T2300,16.750246,3.563818,135.0,0.0
20210611T0000,16.190247,3.8268526,131.18591,0.0
20210611T0100,15.040245,3.319036,139.3987,0.0
20210611T0200,14.250245,3.0547013,135.0,0.0
20210611T0300,13.680245,2.0991426,120.96376,0.0
20210611T0400,13.730246,2.1897945,99.46232,4.0
20210611T0500,15.450245,2.9024127,97.125015,65.0
20210611T0600,17.710245,2.2768397,108.434944,174.0
20210611T0700,19.830246,1.9386592,111.80141,375.0
20210611T0800,21.750246,1.4399999,89.99999,491.0
20210611T0900,23.540245,1.0182338,44.999985,635.0
20210611T1000,24.810246,4.6938252,4.398697,627.0
20210611T1100,25.720245,4.73506,8.74614,659.0
20210611T1200,26.540245,5.04,360.0,760.0
20210611T1300,26.880245,6.519877,353.65985,676.0
20210611T1400,27.050245,7.5942073,354.5597,624.0
20210611T1500,27.160246,8.287822,357.51044,570.0
20210611T1600,27.030245,7.2359104,5.7105865,421.0
20210611T1700,26.420246,4.896529,17.102722,296.0
20210611T1800,25.230246,3.0758414,20.556046,152.0
20210611T1900,22.740246,2.6208394,74.054596,60.0
20210611T2000,20.920246,1.4399999,89.99999,3.0
20210611T2100,20.670246,1.0182338,315.0,0.0
20210611T2200,18.000246,1.1384199,288.43497,0.0
20210611T2300,17.100245,0.8049845,206.56505,0.0
20210612T0000,16.280245,1.0182338,44.999985,0.0
20210612T0100,15.730246,0.35999998,270.0,0.0
20210612T0200,15.360246,2.1897945,189.46233,0.0
20210612T0300,14.690246,2.5455842,171.8699,0.0
20210612T0400,14.770246,1.835647,168.69006,4.0
20210612T0500,16.610245,2.1897945,189.46233,64.0
20210612T0600,18.900246,3.4152596,198.43495,196.0
20210612T0700,21.000246,3.0758414,249.44395,362.0
20210612T0800,23.000246,4.3349743,274.76364,521.0
20210612T0900,24.710245,6.638072,282.5288,674.0
20210612T1000,25.870245,5.4119864,266.1859,693.0
20210612T1100,26.420246,8.311245,265.03027,629.0
20210612T1200,26.880245,10.08,270.0,668.0
20210612T1300,27.340246,11.570515,275.35583,683.0
20210612T1400,27.670246,12.864649,287.92792,545.0
20210612T1500,27.490246,13.397612,300.6997,522.0
20210612T1600,26.710245,12.538134,309.17365,356.0
20210612T1700,26.210245,11.200571,315.0,305.0
20210612T1800,25.190245,8.942214,319.8991,179.0
20210612T1900,23.310246,6.989936,325.4915,64.0
20210612T2000,21.080246,6.151683,339.44397,3.0
20210612T2100,21.540245,8.427383,340.0169,0.0
20210612T2200,19.130245,7.289444,20.224854,0.0
20210612T2300,18.950245,6.725354,15.524109,0.0
20210613T0000,18.070246,6.830519,18.434952,0.0
20210613T0100,16.370245,6.151683,20.556046,0.0
20210613T0200,15.970245,5.95906,25.016876,0.0
20210613T0300,15.630245,6.489992,19.440033,0.0
20210613T0400,15.490245,7.42159,14.03624,4.0
20210613T0500,16.750246,6.924738,8.972626,66.0
20210613T0600,18.220245,8.049845,10.30484,186.0
20210613T0700,19.650246,8.654986,16.927505,354.0
20210613T0800,20.920246,8.557102,22.249008,484.0
20210613T0900,21.980246,8.699793,24.443954,594.0
20210613T1000,23.320246,9.028754,23.49855,700.0
20210613T1100,24.230246,9.659814,26.565033,820.0
20210613T1200,24.900246,10.495713,22.166351,863.0
20210613T1300,25.470245,11.165805,20.772247,851.0
20210613T1400,25.970245,10.829958,21.447723,802.0
20210613T1500,26.190245,11.503113,20.136307,693.0
20210613T1600,26.110245,12.181625,18.970398,548.0
20210613T1700,25.610245,11.177405,14.931412,383.0
20210613T1800,24.470245,9.885262,10.49147,218.0
20210613T1900,21.970245,8.049845,10.30484,77.0
20210613T2000,19.280245,8.089993,20.854446,4.0
20210613T2100,17.140245,7.9932966,35.837646,0.0
20210613T2200,15.960245,7.7043357,37.40535,0.0
20210613T2300,15.050245,5.991594,57.26477,0.0
20210614T0000,14.030245,5.4833565,66.8014,0.0
20210614T0100,13.190246,5.4833565,66.8014,0.0
20210614T0200,12.490245,5.3517847,70.346176,0.0
20210614T0300,11.820246,5.1544156,77.905235,0.0
20210614T0400,11.620245,4.73506,81.25384,4.0
20210614T0500,14.610246,3.9763298,84.805565,79.0
20210614T0600,16.910246,3.6,89.99999,224.0
20210614T0700,19.010244,3.96,89.99999,393.0
20210614T0800,20.950245,4.3349743,85.23635,561.0
20210614T0900,22.660246,4.802999,77.00538,709.0
20210614T1000,24.140245,7.289445,32.905228,824.0
20210614T1100,25.580246,7.386582,43.025055,897.0
20210614T1200,26.750246,5.6002855,44.999985,920.0
20210614T1300,27.690245,5.495161,31.607498,894.0
20210614T1400,28.380245,5.95906,25.016876,819.0
20210614T1500,28.870245,6.28713,13.240509,702.0
20210614T1600,28.950245,6.924738,8.972626,553.0
20210614T1700,28.470245,6.4799995,360.0,386.0
20210614T1800,27.080246,4.0249224,349.69516,219.0
20210614T1900,23.480246,7.9526596,354.8056,78.0
20210614T2000,21.830246,8.350138,7.431381,4.0
20210614T2100,19.930244,8.654986,16.927505,0.0
20210614T2200,19.320246,8.311245,17.650116,0.0
20210614T2300,18.450245,5.6002855,44.999985,0.0
20210615T0000,16.110247,2.1897945,80.537674,0.0
20210615T0100,14.200245,1.609969,116.56505,0.0
20210615T0200,13.290245,2.0991426,120.96376,0.0
20210615T0300,13.120245,2.0364676,135.0,0.0
20210615T0400,13.270246,1.8,126.869896,4.0
20210615T0500,16.410246,3.0547013,135.0,78.0
20210615T0600,19.270245,1.609969,116.56505,221.0
20210615T0700,21.490246,1.2979984,56.30993,388.0
20210615T0800,23.440245,2.1897945,9.462311,555.0
20210615T0900,25.180244,3.6179552,354.28943,702.0
20210615T1000,26.820246,5.0142193,21.037506,817.0
20210615T1100,28.110245,5.2416787,15.945404,890.0
20210615T1200,29.030245,6.130579,3.3664398,913.0
20210615T1300,29.650246,6.849467,356.98724,883.0
20210615T1400,29.950245,6.162207,353.29016,805.0
20210615T1500,30.150246,6.28713,346.7595,655.0
20210615T1600,30.100245,6.638072,347.4712,537.0
20210615T1700,29.840246,5.5887027,345.0686,381.0
20210615T1800,28.210245,4.0249224,349.69516,219.0
20210615T1900,26.550245,7.342588,348.69006,71.0
20210615T2000,24.010244,9.007196,2.2906036,5.0
20210615T2100,22.230246,6.439876,26.565033,0.0
20210615T2200,19.460245,3.8268526,41.18593,0.0
20210615T2300,17.020245,1.835647,78.69006,0.0
20210616T0000,15.820246,0.8049845,116.56505,0.0
20210616T0100,15.070246,1.4399999,89.99999,0.0
20210616T0200,14.380245,2.5455842,98.1301,0.0
20210616T0300,14.260245,2.7416782,113.19859,0.0
20210616T0400,14.710245,2.3051248,128.6598,4.0
20210616T0500,16.660246,3.563818,135.0,68.0
20210616T0600,19.770245,3.6,126.869896,206.0
20210616T0700,22.160246,2.3051248,141.34018,369.0
20210616T0800,24.490246,2.0364676,135.0,529.0
20210616T0900,26.460245,2.8116899,129.80557,662.0
20210616T1000,28.070246,1.2979984,56.30993,788.0
20210616T1100,29.670246,1.835647,191.30994,850.0
20210616T1200,30.680244,2.0991426,210.96376,894.0
20210616T1300,31.430244,2.7416782,203.1986,841.0
20210616T1400,31.890245,3.0758414,200.55605,774.0
20210616T1500,32.180244,3.2399998,180.0,646.0
20210616T1600,32.270245,3.6179552,174.28941,510.0
20210616T1700,32.010246,3.671294,191.30994,342.0
20210616T1800,30.700245,1.0182338,225.0,190.0
20210616T1900,27.880245,2.7416782,113.19859,77.0
20210616T2000,23.280245,4.0249224,116.56505,4.0
20210616T2100,22.200245,4.6102495,128.6598,0.0
20210616T2200,21.050245,2.5959969,146.30994,0.0
20210616T2300,20.520245,4.6102495,128.6598,0.0
20210617T0000,19.670246,4.2136917,109.9831,0.0
20210617T0100,19.140245,4.5820518,135.0,0.0
20210617T0200,18.140245,4.3349743,175.23636,0.0
20210617T0300,17.450245,5.1544156,167.90524,0.0
20210617T0400,17.640245,4.0249224,153.43495,4.0
20210617T0500,19.140245,3.671294,168.69006,72.0
20210617T0600,21.760244,5.3999996,180.0,198.0
20210617T0700,24.150246,4.3349743,184.76364,357.0
20210617T0800,25.880245,5.6002855,225.0,495.0
20210617T0900,27.180244,5.692099,235.30484,627.0
20210617T1000,28.670246,4.1046314,254.74487,708.0
20210617T1100,29.730246,1.609969,206.56505,743.0
20210617T1200,30.430244,0.5091169,225.0,703.0
20210617T1300,31.390245,0.35999998,180.0,736.0
20210617T1400,31.980246,3.2599385,263.65982,639.0
20210617T1500,32.490246,5.3999996,306.8699,570.0
20210617T1600,32.510246,5.0528407,355.91437,413.0
20210617T1700,32.150246,5.315336,28.30075,320.0
20210617T1800,31.080246,5.5887027,14.931412,174.0
20210617T1900,29.430244,9.178235,348.69006,67.0
20210617T2000,27.550245,9.0645685,353.15723,4.0
20210617T2100,24.910246,8.64,360.0,0.0
20210617T2200,22.640245,1.8,360.0,0.0
20210617T2300,21.500246,9.726665,267.8789,0.0
20210618T0000,21.450245,10.823973,273.8141,0.0
20210618T0100,20.920246,4.5820518,225.0,0.0
20210618T0200,20.950245,5.692099,214.69516,0.0
20210618T0300,20.110245,2.9024127,172.87498,0.0
20210618T0400,19.820246,3.319036,192.52881,3.0
20210618T0500,20.790245,2.52,180.0,69.0
20210618T0600,22.800245,2.8116899,129.80557,194.0
20210618T0700,24.570246,3.9763298,84.805565,351.0
20210618T0800,25.900246,5.2416787,74.054596,422.0
20210618T0900,27.370245,5.5887027,75.06858,620.0
20210618T1000,29.360245,6.28713,156.37062,798.0
20210618T1100,30.500246,5.3999996,233.1301,817.0
20210618T1200,31.240246,10.8955765,277.59464,790.0
20210618T1300,32.000248,5.3517847,312.27368,724.0
20210618T1400,32.150246,2.968636,284.03625,661.0
20210618T1500,30.970245,6.519877,263.65982,540.0
20210618T1600,30.140245,8.557102,255.37914,235.0
20210618T1700,29.780245,12.864649,252.07208,225.0
20210618T1800,28.670246,9.793058,252.89728,132.0
20210618T1900,26.850245,7.9932966,234.16235,45.0
20210618T2000,25.010244,5.991594,212.73523,3.0
20210618T2100,23.600245,6.28713,193.24052,0.0
20210618T2200,21.650246,9.693296,158.1986,0.0
20210618T2300,21.230246,8.350138,172.56859,0.0
20210619T0000,20.300245,9.107359,198.43495,0.0
20210619T0100,19.840246,6.439876,206.56505,0.0
20210619T0200,19.320246,4.2136917,199.98311,0.0
20210619T0300,19.110245,6.924738,188.97263,0.0
20210619T0400,19.460245,4.510787,151.38954,4.0
20210619T0500,20.930244,4.3498964,155.55605,67.0
20210619T0600,22.520245,5.154415,155.22485,191.0
20210619T0700,24.060246,4.8433046,131.98721,350.0
20210619T0800,25.740246,5.991594,122.73523,325.0
20210619T0900,27.210245,7.10031,120.465546,484.0
20210619T1000,27.530245,4.802999,347.00537,680.0
20210619T1100,29.050245,3.096837,54.46232,810.0
20210619T1200,30.200245,5.1544156,77.905235,880.0
20210619T1300,31.170246,6.28713,113.62937,834.0
20210619T1400,31.690245,5.5887027,194.93143,755.0
20210619T1500,31.940245,2.4149535,63.43495,647.0
20210619T1600,32.100246,10.805999,88.09084,518.0
20210619T1700,31.210245,5.1544156,102.09476,344.0
20210619T1800,29.780245,5.8048253,97.125015,154.0
20210619T1900,27.660246,6.1094027,135.0,64.0
20210619T2000,25.760244,4.39436,145.00798,3.0
20210619T2100,24.470245,5.7599998,180.0,0.0
20210619T2200,25.030245,9.227524,200.55605,0.0
20210619T2300,24.850245,10.30883,245.22485,0.0
20210620T0000,24.770245,14.494192,255.61862,0.0
20210620T0100,23.940245,12.7279215,261.8699,0.0
20210620T0200,22.640245,9.449572,287.7447,0.0
20210620T0300,21.420246,5.315336,298.30078,0.0
20210620T0400,20.850245,3.219938,26.565033,3.0
20210620T0500,21.080246,5.8603754,79.38034,56.0
20210620T0600,21.600245,8.473393,77.73522,150.0
20210620T0700,22.410246,7.8625183,74.054596,72.0
20210620T0800,23.170246,4.2136917,109.9831,103.0
20210620T0900,24.510244,3.8773184,111.80141,276.0
20210620T1000,25.030245,0.71999997,180.0,464.0
20210620T1100,26.900246,3.6,143.1301,724.0
20210620T1200,28.120245,1.0182338,44.999985,734.0
20210620T1300,28.230246,3.219938,296.56506,722.0
20210620T1400,27.090246,8.39657,300.96378,513.0
20210620T1500,25.210245,12.10157,300.37915,251.0
20210620T1600,23.700245,9.826088,278.42697,145.0
20210620T1700,22.370245,3.319036,257.4712,116.0
20210620T1800,20.220245,6.3690495,47.29059,92.0
20210620T1900,18.810246,7.42159,67.166336,22.0
20210620T2000,18.290245,5.0142193,201.0375,3.0
20210620T2100,17.290245,15.530151,225.9392,0.0
20210620T2200,16.370245,7.628263,199.29004,0.0
20210620T2300,16.280245,7.9526596,185.19443,0.0
20210621T0000,16.270247,4.802999,167.00539,0.0
20210621T0100,16.880245,6.989936,145.49147,0.0
20210621T0200,17.080246,6.696387,143.74615,0.0
20210621T0300,16.890245,6.5693827,170.53767,0.0
20210621T0400,17.090246,6.849467,176.98721,3.0
20210621T0500,17.650246,7.172949,197.52557,61.0
20210621T0600,18.870245,7.491114,215.21759,179.0
20210621T0700,20.170246,9.422101,226.54816,307.0
20210621T0800,21.620245,9.726664,231.009,457.0
20210621T0900,23.150246,8.209263,232.12502,634.0
20210621T1000,24.680244,6.8399997,180.0,730.0
20210621T1100,25.740246,3.2599385,263.65982,748.0
20210621T1200,26.890245,5.937272,284.03625,802.0
20210621T1300,27.580246,7.928177,320.52753,749.0
20210621T1400,27.590246,7.42159,337.16635,642.0
20210621T1500,27.010244,6.696387,323.74615,528.0
20210621T1600,24.420246,4.896529,342.89728,288.0
20210621T1700,22.560246,3.5455887,66.037506,224.0
20210621T1800,20.380245,4.1046314,127.874985,134.0
20210621T1900,19.760244,5.506941,168.69006,56.0
20210621T2000,18.870245,7.928178,182.60257,3.0
20210621T2100,18.450245,5.495161,148.3925,0.0
20210621T2200,16.970245,9.178235,131.82016,0.0
20210621T2300,17.210245,10.805999,178.09085,0.0
20210622T0000,17.350245,5.1919937,146.30994,0.0
20210622T0100,16.790245,6.9899354,101.88866,0.0
20210622T0200,16.630245,5.815978,111.80141,0.0
