run_id,hour,Radiation,CO2,CO,PM10,PM25,CO2_Removed_g,CO_Removed_ug,PM10_Removed_ug,PM25_Removed_ug,O2_Produced_g
20,20,0.0,511.00209312518314,229.18675489756953,15.530179926326776,14.801619396344153,309.6012558751099,49504.33905787502,134180.75456346336,76731.59495064808,222.91290423007914
20,21,0.0,516.8140131022349,230.91646627736716,13.896145037916126,15.683135687127852,313.0884078613409,49877.956715911314,120062.69312759532,81301.37540207077,225.42365366016543
20,22,0.0,510.5789789121484,227.0493712084617,13.789854501374034,14.84134897958208,309.34738734728904,49042.66418102773,119144.34289187167,76937.5531101535,222.7301188900481
20,23,0.0,508.88826415737316,219.0546145507424,21.067331433193324,12.436779039632238,308.3329584944239,47315.79674296036,182021.7435827903,64472.26254145352,221.99973011598522
21,0,0.0,477.8878181073347,245.41290103131766,19.51824460099993,13.575291129145064,289.7326908644008,53009.18662276462,168637.6333526394,70374.30921348801,208.60753742236858
21,1,0.0,478.64673613049206,239.02811723274075,15.594490278182136,11.912154604326073,290.18804167829524,51630.07332227201,134736.39600349366,61752.609468826355,208.93539000837256
21,2,0.0,481.02787173430295,231.78181181402152,12.245640746951675,13.036735278676547,291.61672304058175,50064.871351828646,105802.33605366248,67582.43568465923,209.96404058921885
21,3,0.0,479.50676369965277,228.43972095468934,10.592358644157041,12.500948887903169,290.70405821979165,49342.9797262129,91517.97868551685,64804.91903489002,209.30692191824997
21,4,0.0,478.36151595604844,220.6947838994074,12.250093560699804,12.351495019535351,290.01690957362905,47670.07332227201,105840.80836444632,64030.150181271245,208.8121748930129
21,5,1400.0,481.6097614072426,226.35105100395037,12.169023144968001,11.41810696485248,3231.965856844345,48891.82701685328,105140.35997252354,59191.46650579525,2327.0154169279285
21,6,1400.0,489.63908937031255,237.738024184027,11.193471802783193,10.835003594955182,3236.783453622187,51351.413223749834,96711.5963760468,56168.65863624766,2330.484086607975
21,7,0.0,476.82542443701806,245.65373299628757,11.246467717043261,9.28411853257579,289.09525466221083,53061.20632719812,97169.48107525379,48128.870472872884,208.1485833567918
21,8,0.0,465.11692171163645,238.18624853521916,10.645817496408792,6.54380653418946,282.07015302698187,51448.22968360734,91979.86316897198,33923.09307323816,203.09051017942693
21,9,0.0,473.60103621543703,218.95641498862472,7.74646897830192,4.3724409470898475,287.16062172926223,47294.58563754294,66929.49197252859,22666.733869713767,206.7556476450688
21,10,0.0,463.51385551509026,208.5054023996811,5.994803845987812,2.217385725364874,281.10831330905415,45037.16691833112,51795.1052293347,11494.927600291507,202.39798558251897
21,11,0.0,452.9306859511152,197.67617415665973,4.871348278578958,2.5104995060640434,274.7584115706691,42698.05361783851,42088.449126922205,13014.429439436,197.82605633088176
21,12,0.0,436.52423623891747,186.4698249503105,3.1597535846264613,3.305226611962375,264.91454174335047,40277.482189267066,27300.270971172624,17134.294756412954,190.73847005521233
21,13,1400.0,435.7931260608911,187.15126994210036,2.7249247613906338,6.149183618212453,3204.475875636534,40424.674307493675,23543.34993841508,31877.367876813354,2307.2226304583046
21,14,1400.0,426.372375151281,186.58640951517097,3.163246735140241,5.7250112909418185,3198.823425090768,40302.66445527693,27330.451791611682,29678.458532242388,2303.152866065353
21,15,0.0,430.81399195006435,191.0812097341091,2.2524547530102232,4.479227038680074,261.48839517003864,41273.541302567566,19461.209066008327,23220.3129685175,188.2716445224278
21,16,0.0,447.88772809408124,200.01443359836745,3.9431314463029565,5.655507614334799,271.7326368564487,43203.11765724736,34068.65569605755,29318.151472711594,195.64749853664307
21,17,0.0,465.2170657707607,218.80425297439373,8.995920869995265,6.00880728607154,282.1302394624564,47261.718642469044,77724.7563167591,31149.65697099486,203.13377241296863
21,18,0.0,466.77029294533963,237.0012973093691,10.07878879218616,15.354598381788582,283.0621757672038,51192.28021882373,87080.73516448843,79598.238011192,203.80476655238675
21,19,0.0,472.450601445614,260.9049645233811,10.66323876580784,16.198961751076023,286.4703608673684,56355.47233705033,92130.38293657974,83975.41771757811,206.25865982450526
21,20,0.0,474.67343464297846,267.06369468211125,12.15067337758212,14.980185359196794,287.80406078578704,57685.75805133604,104981.81798230951,77657.28090207618,207.21892376576668
21,21,0.0,485.69349872424306,271.30069522945666,12.395631983113764,17.0290178139482,294.4160992345458,58600.950169562646,107098.26033410293,88278.42834750746,211.97959144887298
21,22,0.0,475.83664393665777,268.9263109930034,13.048029098123715,16.035804662327084,288.5019863619946,58088.08317448873,112734.97140778891,83129.6113695036,207.72143018063613
21,23,0.0,470.8771773338009,262.49500283755737,10.883484292361992,13.849608860891083,285.52630640028053,56698.92061291239,94033.3042860076,71796.37233485938,205.57894060820198
22,0,0.0,476.6083298275759,205.97682325333932,23.98328319511298,13.214780658758192,288.9649978965456,44490.99382272129,207215.56680577615,68505.42293500245,208.0547984855128
22,1,0.0,474.415375246824,203.5920394547624,29.53083030708779,12.230511227052578,287.64922514809444,43975.88052222868,255146.3738532385,63402.970201040545,207.10744210662799
22,2,0.0,479.1829839293616,192.34573403604318,36.68831946114875,11.053968210305603,290.50979035761696,41546.67855178532,316987.0801443253,57303.77120222424,209.1670490574842
22,3,0.0,468.26715332270743,189.003643176711,34.58466935549792,8.26545461475941,283.9602919936245,40824.786926169574,298811.543231502,42848.116722912775,204.4514102354096
22,4,0.0,472.8195656443781,185.25870612142907,33.23426853189473,9.11939712984479,286.69173938662686,40015.88052222868,287144.08011557045,47274.95472111539,206.41805235837134
22,5,0.0,472.3208907030071,186.91497322597203,42.24225995331206,9.413490936943555,286.39253442180427,40373.63421680996,364973.1259966162,48799.537017115385,206.20262478369906
22,6,0.0,480.2903347998408,198.30194640604867,45.84198579055573,9.221224983263834,291.1742008799045,42833.22042370651,396074.75723040156,47802.83031323971,209.64542463353123
22,7,0.0,480.0624694443295,206.21765521830923,44.723299079068326,9.835672853576128,291.0374816665977,44543.0135271548,386409.3040431504,50988.12807293864,209.54698679995036
22,8,1400.0,465.92217019799995,197.29939463462046,42.94678542823321,7.801435016471586,3222.5533021187994,42616.669241078016,371060.226099935,40442.639125388705,2320.2383775255353
22,9,1400.0,452.41480985381935,183.52033721064637,42.20827250319243,9.772500523647734,3214.448885912291,39640.39283749962,364679.4744275826,50660.64271458985,2314.4031978568496
22,10,1400.0,443.72553000863456,165.06932462170275,39.88753473343536,7.923033461790323,3209.2353180051805,35654.9741182878,344628.3000968816,41073.00546592103,2310.64942896373
22,11,1400.0,438.1366248921176,154.2400963786814,41.08744923454125,6.9520405191121855,3205.88197493527,33315.86081779518,354995.56138643646,36039.37805107756,2308.2350219533946
22,12,0.0,436.48205303444814,147.03374717233217,43.226614916973176,8.473557443021555,264.8892318206689,31759.28938922375,373477.9528826482,43926.92178462373,190.7202469108816
22,13,0.0,432.97012350560357,143.71519216412202,42.33315011651871,6.900167373316946,262.78207410336216,31042.481507450357,365758.41700672166,35770.46766327505,189.20309335442076
22,14,0.0,437.5658694712411,143.15033173719263,44.00763976116473,7.0036754501417375,265.53952168274463,30920.471655233614,380226.0075364633,36307.05353353477,191.18845561157613
22,15,0.0,439.6591719491402,147.64513195613077,41.38052678723675,7.899295290454351,266.79550316948416,31891.348502524248,357527.7514417255,40949.94678571535,192.0927622820286
22,16,0.0,449.0373284306351,164.5783558203891,41.561420791423245,7.448869780891661,272.4223970583811,35548.92485720405,359090.6756378969,38614.94094414236,196.14412588203436
22,17,1400.0,466.45327870907767,183.3681751964154,43.295897684444355,7.5774677125259045,3222.871967225446,39607.525842425726,374076.55599359924,39281.592621734286,2320.467816402321
22,18,0.0,473.676042681338,197.87828026410727,41.1079284023988,9.099542812415905,287.2056256088028,42741.708537047176,355172.5013967256,47172.02993956405,206.788050438338
22,19,0.0,473.9285428187211,217.4688867454028,41.61283591831438,9.347775596419545,287.3571256912327,46973.27953700701,359534.90233423625,48458.86869183892,206.89713049768753
22,20,0.0,479.4165194933041,227.62761690413294,39.84617216291708,9.26798806635198,290.64991169598244,49167.56525129272,344270.92748760356,48045.25013596866,209.26793642110735
22,21,0.0,485.56879774374835,231.86461745147835,41.222804287174185,11.180773326982953,294.341278646249,50082.757369519335,356165.029041185,57961.12892707962,211.92572062529928
22,22,0.0,480.04274010681837,229.4902332150251,39.52250010029501,14.11048067141747,291.025644064091,49569.89037444542,341474.4008665489,73148.73180062816,209.53846372614552
22,23,0.0,464.07855358595117,223.05892505957905,38.68052769321518,13.702559231762718,281.4471321515707,48180.727812869074,334199.7592693792,71034.06705745793,202.64193514913092
23,0,0.0,450.74397970908416,353.5058338839451,10.32299299601152,12.527708234834806,273.4463878254505,76357.26011893216,89190.65948553952,64943.639489383626,196.88139923432433
23,1,0.0,453.2899820012708,347.1210500853682,8.362540746243042,19.856593620568137,274.9739892007625,74978.14681843955,72252.35204753987,102936.58132902521,197.981272224549
23,2,0.0,455.2708948024433,335.874744666649,4.720353233407433,19.40594733917475,276.162536881466,72548.94484799619,40783.851936640225,100600.4310062819,198.83702655465552
23,3,0.0,455.1392429144291,332.5326538073168,7.33850272547099,17.604565695331488,276.08354574865746,71827.05322238045,63404.66354806935,91262.06856459842,198.78015293903337
23,4,0.0,459.5435295597686,327.8720398382208,9.967855522017414,17.98912149901267,278.7261177358612,70820.3606050557,86122.27171023047,93255.60585088168,200.68280476982005
23,5,0.0,459.5356774598224,326.44398385657786,10.244378476204519,17.23726735426954,278.72140647589345,70511.90051302082,88511.43003440704,89357.9939645333,200.67941266264327
23,6,0.0,470.5986768500846,341.83095703665447,12.625448319915371,15.074657743592155,285.35920611005076,73835.48671991736,109083.87348406881,78147.02574278173,205.45862839923655
23,7,0.0,463.07785054507144,349.7466658489151,11.434505786886097,16.014236092338194,280.84671032704284,75545.27982336566,98794.12999869588,83017.79990268119,202.20963143547084
23,8,0.0,454.4799357520651,342.28470635247277,9.509103085370796,16.0745566241151,275.68796145123906,73933.49657213411,82158.65065760368,83330.50153941268,198.49533224489213
23,9,0.0,450.0043790784491,323.0493478412522,7.857014005041629,16.583969825518405,273.0026274470695,69778.65913371049,67884.60100355968,85971.2995754874,196.56189176189002
23,10,1400.0,434.36669335976535,308.5983352523086,4.743523184127781,14.284875268515549,3203.6200160158587,66657.24041449865,40984.04031086403,74052.7933919846,2306.606411531418
23,11,1400.0,428.03051112119095,297.7691070092872,1.091090341720818,13.07722526483942,3199.8183066727142,64318.127114006034,9427.020552467866,67792.33577292754,2303.869180804354
23,12,1400.0,419.82597527304256,294.562757802938,0.1,13.109807291047545,3194.895585163825,63625.555685434614,864.0000000000001,67961.24099679047,2300.324821317954
23,13,0.0,429.78663787263224,291.2442027947278,0.1,12.198000178544628,260.8719827235794,62908.74780366121,864.0000000000001,63234.432925575355,187.82782756097714
23,14,0.0,426.5624624809759,288.52376835974565,0.1,11.59536738386802,258.9374774885855,62321.13396570506,864.0000000000001,60110.384517971805,186.43498379178155
23,15,0.0,422.4559496223989,295.1741425867366,0.1,9.014928418450044,256.47356977343935,63757.6147987351,864.0000000000001,46733.38892124502,184.66097023687632
23,16,0.0,432.39373208184435,304.10736645099496,3.0067628639173885,7.548863586705053,262.4362392491066,65687.19115341493,25978.43114424624,39133.308833478986,188.95409225935677
23,17,0.0,440.4454184201586,322.8971858270212,3.504009889222119,11.265121328417464,267.26725105209516,69745.79213863658,30274.645442879104,58398.388966516126,192.4324207575085
23,18,1400.0,440.41358012761833,343.3780430535081,3.4657970075335705,13.612583172336898,3207.2481480765705,74169.65729955776,29944.486145090053,70567.63116539447,2309.2186666151306
23,19,0.0,454.25839062563944,360.9978973760086,6.327988172887025,16.22358096707967,275.5550343753837,77975.54583321787,54673.8178137439,84103.04373334101,198.39962475027625
23,20,0.0,462.4256983886225,371.15662753473873,7.421937884866078,19.309262807183476,280.4554190331735,80169.83154750358,64125.54332524291,100099.21839243913,201.9279017038849
23,21,0.0,460.0699084445523,375.3936280820842,7.55231255273796,21.776437911306267,279.0419450667314,81085.02366573019,65251.98045565597,112889.05413221168,200.9102004480466
23,22,0.0,448.8215656358983,373.01924384563097,5.383481168488866,20.352676582652702,272.292939381539,80572.15667065629,46513.27729574381,105508.27540447158,196.05091635470805
23,23,0.0,442.06745487055895,362.58793569018485,6.399465491832835,18.771108576394017,268.24047292233536,78318.99410907994,55291.3818494357,97309.42686002658,193.13314050408144
24,0,0.0,529.4298090357859,251.9406741293253,26.897752048909208,10.717973598111314,320.6578854214715,54419.18561193426,232396.57770257554,55561.97513260905,230.87367750345948
24,1,0.0,532.1925351210404,245.41518542054172,24.641156089892377,12.230535971494751,322.3155210726242,53009.680050837014,212899.58861667014,63403.09847622878,232.06717517228944
24,2,0.0,540.9073576640697,242.1688800018225,21.13968311693788,10.28003432126849,327.5444145984418,52308.47808039366,182646.8621303433,53291.697921455845,235.8319785108781
24,3,0.0,551.0103209351021,234.8267891424903,21.82221192760531,7.978707974388016,333.6061925610612,50722.586454777906,188543.91105450987,41361.62213922747,240.19645864396406
24,4,0.0,557.3285451332255,227.08185208720838,20.144849357142643,7.5374683231369115,337.3971270799353,49049.68005083701,174051.49844571244,39074.23578714175,242.9259314975534
24,5,1400.0,555.2576490351786,232.73811919175134,20.221810282728107,10.103852577965318,3276.1545894211067,50271.43374541829,174716.44084277085,52378.3717641722,2358.8313043831968
24,6,1400.0,558.2531767062313,244.12509237182798,18.89748426304429,9.209548982091777,3277.9519060237385,52731.01995231485,163274.26403270266,47742.301923163766,2360.1253723370914
24,7,1400.0,561.1020576498059,256.04080118408854,20.024663573649345,10.816678806075714,3279.661234589883,55304.81305576312,173013.09327633033,56073.662930696504,2361.3560889047158
24,8,1400.0,563.0393069879648,244.57884168764627,22.26109697828034,8.859462988016533,3280.8235841927785,52829.0298045316,192335.87789234213,45927.456129877704,2362.1929806188004
24,9,1400.0,551.5516365879544,229.34348317642568,20.335895292021785,11.220359086868427,3273.930981952772,49538.19236610795,175702.1353230682,58166.341506325916,2357.2303070059957
24,10,1295.400056902453,543.2160338557096,210.89247058748205,17.388849561489593,9.394765795519511,3049.2697398085766,45552.77364689612,150239.6602112701,48702.465883973135,2195.474212662175
24,11,124.79540752874885,540.8816616004761,204.0632423444607,13.626610893043797,7.268974360146509,589.5993527706582,44077.66034640351,117733.91811589841,37682.3630829995,424.5115339948739
24,12,0.0,527.6077119185466,193.0153095195309,11.192781530477536,3.5439640404126074,319.564627151128,41691.306856218675,96705.63242332591,18371.909585498954,230.08653154881213
24,13,0.0,521.2150175689474,193.53833812990132,10.872285520408326,2.513381360794948,315.72901054136844,41804.281036058695,93936.54689632794,13029.36897436101,227.32488758978528
24,14,0.0,521.1455807649961,192.97347770297193,10.85092911593794,2.399695924204303,315.6873484589977,41682.271183841935,93752.0275617038,12440.023671075107,227.29489089047834
24,15,0.0,524.2809105126715,193.46827792191007,9.249902310039804,3.7556956222624227,317.56854630760296,41789.14803113257,79919.1559587439,19469.5261058084,228.64935334147413
24,16,0.0,532.3116801761926,208.35786510276284,15.427832871579374,4.566181308219493,322.38700810571555,45005.298862196774,133296.4760104458,23671.08390180985,232.11864583611518
24,17,1400.0,538.9069883857917,225.1913211621947,15.642760351213534,5.975350539963431,3266.344193031475,48641.32537103406,135153.44943448494,30976.217199170427,2351.7678189826615
24,18,1400.0,547.1176656370033,243.38836549717007,16.95484000151503,5.946258606598505,3271.2705993822015,52571.88694738873,146489.81761308986,30825.404616606644,2355.314831555185
24,19,0.0,555.9674840253849,267.2920327111821,17.015661630889436,8.020554833127026,336.580490415231,57735.07906561535,147015.31649088472,41578.556254930496,242.3379530989663
24,20,0.0,555.4287274189152,277.45076286991224,20.40821888016342,8.350656037740308,336.25723645134906,59929.36477990105,176327.01112461195,43289.80089964575,242.10521024497132
24,21,0.0,547.7638849771417,281.68776341725766,20.508314217106793,8.430676814142245,331.6583309862851,60844.556898127645,177191.8348358027,43704.62860451339,238.79399831012526
24,22,0.0,554.4582053865579,277.28674117585956,24.344688280413873,11.50998801932585,335.6749232319347,59893.93609398566,210338.10674277585,59667.7778921852,241.68594472699297
24,23,0.0,558.2514063115234,268.88207102535836,22.19496583985108,8.778041264804765,337.950843786914,58078.527341477406,191764.50485631332,45505.3659167479,243.32460752657806
25,0,0.0,513.1377899944735,327.7604372959539,24.121375193705592,2.206730597440361,310.88267399668405,70796.25445592606,208408.68167361635,11439.69141713083,223.8355252776125
25,1,0.0,508.79976607372487,323.87741011287295,24.927621656748443,0.49009350368754045,308.27985964423493,69957.52058438056,215374.65111430656,2540.6447231162097,221.96149894384914
25,2,0.0,500.19503478833553,312.63110469415375,21.404804284683856,0.1,303.1170208730013,67528.31861393723,184937.50901966853,518.4,218.24425502856093
25,3,0.0,508.65040921070613,305.28901383482156,21.35921330071602,0.1,308.19024552642367,65942.42698832146,184543.60291818646,518.4,221.89697677902504
25,4,0.0,509.7006820843046,301.54407677953964,19.058195338652112,0.7350907571981864,308.82040925058277,65133.52058438056,164662.80772595428,3810.7104853153974,222.35069466041958
25,5,0.0,512.3070504730459,303.2003438840826,17.527690134518156,1.1015383662286766,310.38423028382755,65491.27427896185,151439.24276223686,5710.374890529459,223.47664580435583
25,6,0.0,510.8333324543302,318.5873170641592,19.494525988044042,1.653569205923257,309.4999994725982,68814.86048585839,168432.70453670056,8572.102763506164,222.83999962027067
25,7,0.0,522.2271598512707,326.50302587641977,19.191225265463263,1.1583695377522343,316.3362959107624,70524.65358930668,165812.18629360263,6004.987683707583,227.7621330557489
25,8,0.0,516.1127850115726,315.0410663799775,17.21401848306713,0.1,312.6676710069435,68048.87033807514,148729.1196937,518.4,225.12072312499933
25,9,0.0,517.9530951506393,299.80570786875694,16.9963525497383,0.1,313.7718570903836,64758.0328996515,146848.48602973894,518.4,225.91573710507618
25,10,0.0,509.25934982362554,289.3546952798133,15.530233903791526,0.1,308.5556098941753,62500.614180439676,134181.2209287588,518.4,222.1600391238062
25,11,0.0,508.7757687206105,274.52546703679195,13.19651902709091,1.4178989651149831,308.2654612323663,59297.50087994707,114017.92439406546,7350.388235156072,221.95113208730373
25,12,0.0,498.9915755127312,271.31911783044274,10.862789766397718,2.8584930833787485,302.39494530763875,58604.92945137563,93854.5035816763,14818.42814423543,217.7243606214999
25,13,0.0,498.67645654354425,268.00056282223255,9.818378558601589,1.7292702086787877,302.20587392612657,57888.12156960224,84830.79074631774,8964.536761790832,217.58822922681114
25,14,0.0,498.47121658972605,263.43570239530317,13.352840215908813,0.3231158549904818,302.0827299538356,56902.111717385495,115368.53946545215,1675.0325922706575,217.49956556676162
25,15,0.0,496.7631929661073,271.93050261424133,14.04557317306849,1.8854700544567313,301.05791577966437,58736.98856467613,121353.75221531176,9774.276762303694,216.76169936135832
25,16,1400.0,502.4554312470366,280.86372647849964,17.29702230611688,8.036037502792318,3244.4732587482213,60666.56491935593,149446.27272484987,41658.818414475376,2336.020746298719
25,17,1400.0,516.2457604485479,303.65354585452593,16.79446225663112,9.438165565103112,3252.747456269128,65589.1659045776,145104.1538972929,48927.45028949453,2341.9781685137723
25,18,1400.0,526.5717025532704,317.8505901895013,16.705685459072527,10.23375821644062,3258.9430215319617,68655.72748093228,144337.12236638664,53051.80259402817,2346.4389755030124
25,19,0.0,530.1319266605037,341.75425740351335,18.9128473024276,11.500824359260196,321.07915599630223,73818.9195991589,163407.00069297446,59620.27347840486,231.1769923173376
25,20,0.0,535.8007026411221,347.9129875622435,18.731409884111546,17.614041216508706,324.48042158467325,75149.2053134446,161839.38139872375,91311.18966638113,233.62590354096474
25,21,0.0,527.4597019320307,356.1499881095889,16.551932034390013,17.970326866382,319.4758211592184,76928.39743167121,143008.6927771297,93158.17447532427,230.02259123463725
25,22,0.0,521.1277634348664,353.77560387313565,18.399155134283752,15.69537961698316,315.67665806091986,76415.5304365973,158968.7003602116,81364.8479344407,227.2871938038623
25,23,0.0,519.6868445085953,342.74630529595703,17.151634621389135,16.003390836691402,314.81210670515713,74033.20194392673,148190.12312880214,82961.57809740822,226.66471682771314
26,0,0.0,458.7864794475644,479.1898996690599,16.123088444820226,13.46773890935097,278.2718876685386,103505.01832851695,139303.48416324676,69816.75850607542,200.3557591213478
26,1,0.0,455.5520190306082,471.89287088206953,13.609215572988216,13.256957067938322,276.33121141836494,101928.86011052702,117583.62255061818,68724.06544019227,198.95847222122276
26,2,0.0,462.123144461877,464.64656546335027,18.397387427116918,11.5623868991474,280.2738866771262,100363.65814008367,158953.42737029018,59939.413685180116,201.79719840753086
26,3,0.0,468.51514565656686,461.3044746040181,19.942170660271856,14.523250894886083,284.1090873939401,99641.7665144679,172300.35450474886,75288.53263908945,204.55854292363688
26,4,0.0,469.0814375276556,453.5595375487362,21.856256317621153,12.969142022973706,284.44886251659335,97968.86011052704,188838.05458424674,67232.03224709569,204.8031810119472
26,5,0.0,471.10651404094074,459.2158046532792,24.86969988577728,17.06159813448814,285.66390842456445,99190.61380510831,214874.2070131157,88447.3247291865,205.6780140656864
26,6,1400.0,473.1419259334532,474.6027778333558,24.557286556276253,17.799581068048965,3226.8851555600713,102514.20001200485,212174.9558462268,92273.02825676583,2323.357312003251
26,7,1400.0,463.4455508752884,478.51848664561635,24.187227312965646,17.279062274511507,3221.0673305251726,103359.99311545314,208977.64398402316,89574.65883106765,2319.168477978124
26,8,1400.0,466.5601501037717,471.0565271491741,25.160022189610896,16.610783424981754,3222.9360900622623,101748.2098642216,217382.59171823817,86110.3012751054,2320.513984844829
26,9,1400.0,470.41545993898734,455.8211686379535,22.57422518781015,15.038559500527985,3225.249275963392,98457.37242579796,195041.30562267968,77959.89245073707,2322.179478693642
26,10,215.52400175822436,471.24402211129905,440.84866256876563,19.676913132747643,13.005680665656902,738.3468169590506,95223.31111485338,170008.52946693965,67421.44857076538,531.6097082105164
26,11,978.1396621931568,463.2952930014631,430.54092780598853,18.275195483297246,9.668796851484185,2335.0704664065074,92996.84040609354,157897.68897568822,50123.042878094006,1681.2507358126852
26,12,853.9420504544391,457.87061286037897,419.33457859963926,16.388537844907777,8.37426860481828,2071.0006736705495,90576.2689775221,141596.9669800032,43412.20844737796,1491.1204850427955
26,13,0.0,453.8724324505677,420.01602359142913,15.708965873994078,6.160614170317447,275.32345947034065,90723.4610957487,135725.46515130883,31936.623858925643,198.23289081864527
26,14,94.17904659500277,447.6173401250584,419.45116316449975,14.70225877140211,6.9161013586607725,469.3464019245408,90601.45124353195,127027.51578491426,35853.069443297434,337.9294093856694
26,15,0.0,454.3741045815537,419.94596338343786,16.41813894433952,7.209452534006215,275.6244627489322,90708.32809082257,141852.7204790935,37373.80193628822,198.4496131792312
26,16,0.0,459.7903438403957,436.8791872476962,17.155044306379942,7.171806684678801,278.8742063042374,94365.9044455024,148219.58280712273,37178.6458533749,200.78942853905093
26,17,0.0,478.7971921850906,451.6690066237225,16.829180652835124,6.049222237222985,290.27831531105437,97560.50543072405,145404.12084049548,31359.16807776395,209.00038702395915
26,18,1400.0,496.52357352088274,469.8660509586979,15.503689473828636,5.720680283469606,3240.9141441125294,101491.06700707875,133951.87705387943,29656.006589506433,2333.4581837610212
26,19,0.0,497.4949724437507,489.76971817270993,30.309644853916478,7.172326468606214,301.49698346625047,105790.25912530535,261875.33153783836,37181.34041325462,217.07782809570034
26,20,0.0,501.5362319609195,499.92844833144005,30.595100711912238,6.654759255884674,303.92173917655174,107984.54483959105,264341.67015092174,34498.27198250614,218.82365220711725
26,21,0.0,504.7852127843378,504.16544887878547,32.11380375592883,6.302063961686394,305.8711276706026,108899.73695781766,277463.2644512251,32669.89957738226,220.22721192283387
26,22,0.0,499.50946984849594,505.79106464233223,36.51314417640738,6.62916837846986,302.70568190909756,109250.86996274377,315473.56568415975,34365.60887398775,217.94809097455024
26,23,0.0,485.19637607107467,495.35975648688617,40.89227181217917,7.761707472185784,294.1178256426448,106997.70740116741,353309.228457228,40236.6915358111,211.76483446270424
27,0,0.0,501.9180039910981,132.66041122266506,8.198411333594601,23.528709193013768,304.15080239465885,28654.648824095657,70834.27392225734,121972.82845658336,218.98857772415437
27,1,0.0,495.4663817066884,122.27562742408816,6.185008019371846,25.005014815419045,300.27982902401305,26411.53552360304,53438.469287372754,129625.99680313232,216.20147689728938
27,2,0.0,490.30332011941175,115.02932200536893,4.7574302777814435,25.99559874627755,297.1819920716471,24846.33355315969,41104.19760003168,134761.18390070283,213.97103429158588
27,3,0.0,496.9990742731989,107.68723114603674,2.7164153661433117,24.52143394281247,301.19944456391937,23260.441927543936,23469.828763478214,127119.11355953984,216.86360008602193
27,4,0.0,502.7415192180995,103.94229409075481,0.21267929649215933,23.162633881290045,304.6449115308597,22451.535523603037,1837.549121692257,120075.09404060758,219.34433630221898
27,5,0.0,507.1511762139948,105.59856119529778,0.698298085610034,24.083714782570652,307.2907057283969,22809.28921818432,6033.295459670694,124849.97743284625,221.24930812444578
27,6,0.0,517.0586887609475,124.98553437537441,1.231630455377319,23.940569720983778,313.2352132565685,26996.875425080878,10641.287134460037,124107.91343357989,225.5293535447293
27,7,0.0,512.4548629879312,128.90124318763498,1.1982069120459187,21.792106671601562,310.4729177927587,27842.668528529153,10352.507720076737,112970.28098558249,223.54050081078628
27,8,162.0854039681835,523.9974295387324,121.43928369119271,2.377717400348839,20.339007182703813,657.7778060564248,26230.885277297628,20543.47833901397,105437.41323513657,473.6000203606258
27,9,1400.0,522.0117287642539,106.20392517997212,0.1,20.301599186431606,3256.2070372585517,22940.047838873976,864.0000000000001,105243.49018246145,2344.4690668261574
27,10,1400.0,516.9074336809505,87.75291259102849,0.1,19.43397373342348,3253.14446020857,18954.629119662157,864.0000000000001,100745.71983406729,2342.26401135017
27,11,1400.0,509.39437005205764,80.92368434800713,0.1,22.96938605492572,3248.6366220312343,17479.51581916954,864.0000000000001,119073.29730873492,2339.0183678624885
27,12,0.0,505.12564261732433,69.71733514165791,0.1,26.029707515137765,306.0753855703946,15058.944390598112,864.0000000000001,134938.0037584742,220.3742776106841
27,13,0.0,500.8040332484173,66.39878013344776,0.1,27.54978243560189,303.4824199490504,14342.136508824717,864.0000000000001,142818.07214616018,218.50734236331627
27,14,1400.0,500.10464302363374,69.83391970651837,0.1,30.44611122950576,3243.0627858141797,15084.12665660797,864.0000000000001,157832.64061375786,2335.0052057862094
27,15,1400.0,505.24098565378046,74.32871992545651,0.1,34.55585810276507,3246.144591392268,16055.003503898608,864.0000000000001,179137.5684047341,2337.224105802433
27,16,1400.0,508.2481976801819,83.26194378971485,0.1,35.687823989946565,3247.9489186081087,17984.579858578407,864.0000000000001,185005.67956388296,2338.5232213978384
27,17,1400.0,521.6259164420587,106.05176316574114,0.1,35.310495041361364,3255.975549865235,22907.180843800084,864.0000000000001,183049.6062944173,2344.302395902969
27,18,987.0748652301974,531.9296786224944,120.24880750071651,0.1,35.024974794765214,2395.015024156911,25973.74242015477,864.0000000000001,181569.46933606284,1724.4108173929758
27,19,0.0,539.616309404773,140.15247471472856,0.1,36.37719121760537,326.7697856428638,30272.934538381367,864.0000000000001,188579.35927206624,235.27424566286192
27,20,0.0,546.9091239996262,154.31120487345868,3.460216380383735,35.453614800357045,331.1454743997757,33331.22025266707,29896.269526515473,183791.5391250509,238.4247415678385
27,21,0.0,546.797599848426,158.5482054208041,1.5177150199113107,41.55847061036915,331.0785599090556,34246.41237089369,13113.057772033726,215439.11164415366,238.37656313452004
27,22,0.0,550.8512433008013,156.17382118435086,0.1,40.031622823186424,333.5107459804808,33733.54537581979,864.0000000000001,207523.93271539843,240.12773710594618
27,23,0.0,556.1956931087111,141.7425130289048,1.330461395633992,40.62116116146838,336.71741586522666,30616.382814243436,11495.186458277689,210580.09946105204,242.4365394229632
28,0,0.0,469.4997917926426,405.90351779083744,18.288057622082302,8.653515899654298,284.69987507558557,87675.1598428209,158008.8178547911,44859.82642380788,204.9839100544216
