Timestamp,Temperature_Residual,Wind_Speed_Residual,Radiation_Residual
2024-07-19 10:00:00,16.31111111111111,-1.230848385331144,294.9069512862617
2024-07-19 11:00:00,16.72840722495895,-0.09810618500273671,322.1269841269841
2024-07-19 12:00:00,16.147345374931586,0.8725670498084295,337.9529282977559
2024-07-19 13:00:00,15.668363437328953,1.1703667214012041,356.9425287356322
2024-07-19 14:00:00,14.97701149425287,1.4338806787082645,344.0727969348659
2024-07-19 15:00:00,15.075916803503016,1.670372194854954,301.86918445539135
2024-07-19 16:00:00,15.126600985221675,1.3291351943076082,258.0032840722496
2024-07-19 17:00:00,14.793705528188287,1.2074603174603173,192.6743295019157
2024-07-19 18:00:00,13.418336070060207,0.6453585112205804,91.52380952380952
2024-07-19 19:00:00,12.14247400109469,0.6745703338806788,10.160919540229886
2024-07-19 20:00:00,11.581554460864806,0.4787684729064039,0.0
2024-07-19 21:00:00,11.405473453749316,0.2588834154351396,0.0
2024-07-19 22:00:00,11.145320197044336,0.3371045429666122,0.0
2024-07-19 23:00:00,10.75216201423098,0.2952490421455938,0.0
2024-07-20 00:00:00,10.343021346469623,0.5150738916256161,0.0
2024-07-20 01:00:00,10.900218938149973,0.3897755883962781,0.0
2024-07-20 02:00:00,10.821072796934867,-0.2462287903667213,0.0
2024-07-20 03:00:00,10.827476737821566,-0.4961029009304869,0.0
2024-07-20 04:00:00,10.66048166392994,-0.5336343732895457,-0.3404488232074439
2024-07-20 05:00:00,11.753858784893268,-0.14388067870826493,33.569239189928844
2024-07-20 06:00:00,13.160098522167488,-0.6719430760810072,124.21182266009852
2024-07-20 07:00:00,13.724192665571978,-0.3416639299397919,199.1160372194855
2024-07-20 08:00:00,13.879474548440065,0.31423645320197036,236.00985221674875
2024-07-20 09:00:00,13.689436234263816,1.0755719759168034,256.96113847837984
2024-07-20 10:00:00,13.611111111111114,1.4991516146688557,277.9069512862617
2024-07-20 11:00:00,13.528407224958947,1.9318938149972635,282.1269841269841
2024-07-20 12:00:00,13.147345374931586,1.8225670498084288,294.9529282977559
2024-07-20 13:00:00,12.768363437328954,1.7103667214012042,311.9425287356322
2024-07-20 14:00:00,12.377011494252876,1.1738806787082647,317.0727969348659
2024-07-20 15:00:00,12.775916803503012,0.5403721948549536,298.86918445539135
